Gene	Group	Cancer	N_case_meta	N_ctrl_meta	N_total_meta	Carrier_log_OR	Carrier_log_OR_SE	Carrier_OR	Carrier_OR_CI_LB	Carrier_OR_CI_UP	Carrier_P	I2	Carrier_UKB_OR	Carrier_UKB_CI_LB	Carrier_UKB_CI_UP	Carrier_UKB_P	Carrier_AoU_OR	Carrier_AoU_CI_LB	Carrier_AoU_CI_UP	Carrier_AoU_P
DNMT3A	pLoF	kidney	4033	565851	569884	0.317742255330607	0.207906230197136	1.37402206872007	0.914162925432235	2.06520806390952	0.126439068164711	0	1.73745359477812	0.746074601959257	4.04617043132139	0.200263993268058	1.2798044580606	0.803818403025793	2.03764860907174	0.298495110584142
MSH6	pLoF	kidney	4033	565851	569884	0.384482992566839	0.303587359518013	1.46885471629075	0.810148837455876	2.66313309088356	0.205346384550005	72.0485911283515	2.1814265788559	1.05916710185834	4.49279618918472	0.0343531806042384	0.638113273783906	0.223523467824014	1.82168142854603	0.4012646300448
MLH1	pLoF	kidney	4033	565851	569884	1.48985232478399	0.52251666504534	4.43644031834409	1.59319029369404	12.3538304094193	0.0043540721654429	31.3311385773418	2.05454481154093	0.408153763307382	10.342068999743	0.382538998548035	7.43608427714237	1.97886466162989	27.9429667166929	0.0029735042029731
TET2	pLoF	kidney	4033	565851	569884	0.240756751992669	0.208772841582353	1.27221153474633	0.844989989484679	1.91543356641262	0.248828478309784	0	0.919018036395954	0.320490070390976	2.63532080788253	0.875150818090805	1.34788894731887	0.864577389591835	2.10137881949708	0.187606471848465
MICA	pLoF	kidney	4033	565851	569884	0.0050224429849422	0.0333658503617892	1.00503507659338	0.941412923606611	1.07295691386233	0.880349284892635	22.9279523598663	1.04303441667789	0.951924568519949	1.14286449825124	0.366261882633582	0.966668495487608	0.880289488013445	1.06152350208913	0.477818735903956
HLA-DPB1	pLoF	kidney	4033	565851	569884	-0.00463559111540525	0.0325260099828697	0.99537513665417	0.933900479673432	1.06089640623781	0.886669667235293	0	1.02153334000156	0.934804326326325	1.11630887378933	0.637891023324522	0.96819246682319	0.883391498500831	1.06113388503737	0.489456596318831
POT1	pLoF	kidney	4033	565851	569884	1.64276788711831	0.365780614588938	5.16945820514243	2.52401542573083	10.5876128419368	7.08466580381329e-06	0	5.79226328697819	2.23904665068903	14.9841960529723	0.000292204457044105	4.44879544656266	1.49287605032218	13.2574843846449	0.00737959176880566
CPVL	pLoF	kidney	4033	565851	569884	-0.180720669419531	0.380413505538858	0.834668474565578	0.3960093568854	1.75922980182318	0.63474152973236	0	0.740651097802761	0.258593561080909	2.12133684374608	0.576024686570118	0.941548909423944	0.327313652293816	2.70845515493998	0.911043574737058
JAK2	pLoF	kidney	4033	565851	569884	0.923543478622301	0.589637075549021	2.51819777904134	0.792847841027401	7.99815516449089	0.11728041418394	0	2.20287121635804	0.434675271449766	11.163831748868	0.340195662829852	2.8897387405245	0.557171109045726	14.9874784476717	0.206395487127084
ATM	pLoF	kidney	4033	565851	569884	0.497137682606822	0.260866134293636	1.64400885456318	0.985949102992513	2.74128259326859	0.0566866061559366	0	1.87487239277227	0.910069726110148	3.8625023867173	0.0883012676507451	1.44126215567526	0.699179363230115	2.97096383363654	0.32199104087453
FAM111A	pLoF	kidney	4033	565851	569884	-0.0274045848652005	0.141714041528103	0.972967513951123	0.737006179350008	1.28447468926126	0.846661800146951	56.0326873643768	1.1285299246124	0.804791473215375	1.58249662568783	0.483319524988401	0.715077032462861	0.439318503091799	1.16392812676284	0.177259884449831
HAL	pLoF	kidney	4033	565851	569884	-0.0616275319831845	0.268842668073936	0.940233028310181	0.555131931586117	1.59248297066874	0.818688054465416	0	1.10893788967036	0.386972066872409	3.17786049284023	0.847350182987517	0.889778729025732	0.484121310703779	1.63534669745425	0.706865833510552
BRCA2	pLoF	kidney	4033	565851	569884	0.255263066120948	0.260757094069342	1.29080114226205	0.77428794936955	2.15187074811338	0.327614332856242	9.08168864999079	0.853266705964638	0.337611240621699	2.15651608686678	0.737292469985688	1.54639948318586	0.83811212963217	2.85325945902611	0.163053924988249
PALB2	pLoF	kidney	4033	565851	569884	0.420964056726327	0.452619360930542	1.5234295203805	0.627410912979139	3.6990709845111	0.352338997198901	0	0.96421125715047	0.192726979940873	4.82393979660198	0.964612778509811	1.8596113391896	0.642317600973227	5.38386979837202	0.252709346497842
PRDM7	pLoF	kidney	4033	565851	569884	0.281786342624191	0.199980034455925	1.32549548784297	0.895684254596285	1.96155986808542	0.158813767638332	8.36351890698427	2.09032122092703	0.816322398271314	5.35259453361911	0.124311282078125	1.20440022098758	0.782529800873761	1.85370562334525	0.397917638496304
BRCA1	pLoF	kidney	4033	565851	569884	0.494055585432191	0.28103229079336	1.63894965998703	0.944823082769565	2.8430253631163	0.078747013933667	10.4819276405518	0.898670298248023	0.259281086051004	3.11479837289144	0.8662186669017	1.89815380090182	1.02680110325925	3.50894427405807	0.0409209089833453
PLEKHA4	pLoF	kidney	4033	565851	569884	0.627281126839181	0.337779340215189	1.87251252787198	0.96584277703904	3.6303042797366	0.0633006703266963	15.9860742642721	2.5102998929195	1.07732308711056	5.84931821083768	0.0329633703735873	1.17818515584698	0.406759298758212	3.41263313634361	0.76250448545651
ASXL1	pLoF	kidney	4033	565851	569884	0.254631891295309	0.213301320937426	1.28998667813782	0.849225080266253	1.95951069797811	0.232569466152896	0	0.867253326931792	0.342399814961037	2.19663767388382	0.763897609467853	1.42669963528436	0.893387011959971	2.27837636105207	0.136768561246366
SAMHD1	pLoF	kidney	4033	565851	569884	1.72175854607311	0.390520551134721	5.59435775497426	2.60218722202997	12.0271279582358	1.03906209070704e-05	62.8750346784805	7.87903492798521	3.30817894982668	18.7653667887777	3.130644305803e-06	1.6856992720234	0.33219756752741	8.55389176040774	0.528611919640804
RTEL1	pLoF	kidney	4033	565851	569884	0.315619495355031	0.138234397421948	1.37110844322491	1.04569847051953	1.79778245458143	0.0224174319895965	0	1.37618970273617	0.948889452477509	1.99591015894653	0.0922998427490485	1.36537646851776	0.919229539435381	2.02806026221384	0.122889282278394
CHEK2	pLoF	kidney	4033	565851	569884	0.687258066446986	0.165006573075584	1.98825638545781	1.43885998937944	2.74742746583613	3.1130551182437e-05	20.5715352865556	2.26350375532316	1.5251478193053	3.3593132321402	5.0071202787708e-05	1.5263430570574	0.868556587027634	2.68229285532229	0.141543862644653
FLG	pLoF	leukemias	3757	565851	569608	0.0341640522374942	0.0530455674931874	1.03475434657045	0.932577193563842	1.14812646624425	0.519542345522006	76.7908878087714	0.929587325793746	0.804042000772576	1.07473564247397	0.323971308019315	1.15868071285135	0.998228437326136	1.34492361080181	0.0527883124645363
IFIH1	pLoF	leukemias	3757	565851	569608	0.0376765584014547	0.0831080326016543	1.03839531831538	0.882309663382181	1.22209342348802	0.650300790060921	0	1.01384615392082	0.790378023397804	1.30049671599066	0.91380349799846	1.0571489945472	0.852322563059662	1.31119841842544	0.61301589828689
DNMT3A	pLoF	leukemias	3757	565851	569608	0.731521785217673	0.180861794036466	2.07824083865488	1.45796143515679	2.96241373695076	5.24024252912134e-05	79.1952662104869	3.66115868413577	1.9734468965919	6.79221869793982	3.85715933474217e-05	1.57437643579809	1.02133217442302	2.42689031411016	0.0398246637595417
MSH6	pLoF	leukemias	3757	565851	569608	0.140902251984965	0.318584592748192	1.15131210401151	0.616613989394042	2.14967481056668	0.658289648865384	0	1.17094279771004	0.411025127465244	3.33582290689749	0.767656848915447	1.14061426346535	0.523947743622808	2.48307376805347	0.740283744014005
TET2	pLoF	leukemias	3757	565851	569608	1.65128370363467	0.120984881926781	5.2136683382241	4.11302057795008	6.60885036333761	2.05573943043376e-42	96.1406818519564	10.3023012390431	7.23415642125648	14.6717052603564	3.05844591095579e-38	2.98744064381628	2.16999729623896	4.11281692184311	1.95081630700553e-11
MICA	pLoF	leukemias	3757	565851	569608	0.0308307516053058	0.0343306946010961	1.03131094139347	0.964200350615512	1.10309258564251	0.369157786179808	0	1.03632375796755	0.941063497703873	1.14122685020553	0.468296620286952	1.02657513855198	0.934527721211582	1.12768887553889	0.584233319198118
HLA-DPB1	pLoF	leukemias	3757	565851	569608	-0.0609888573991728	0.0339038639168958	0.940833723052225	0.880346930838194	1.00547643596545	0.0720382497751509	0	0.94429505732909	0.859155213515382	1.03787201808115	0.234468737008122	0.937458743740695	0.853804181125086	1.02930966566341	0.175668599098824
POT1	pLoF	leukemias	3757	565851	569608	1.84456802687161	0.347603970348299	6.32536681166805	3.20040307914468	12.5016331732953	1.11736837699171e-07	0	4.90238050636586	1.67718892698997	14.3295333295148	0.00367376103934328	7.51515603154501	3.11067473348528	18.1560513449082	7.41032981720569e-06
CPVL	pLoF	leukemias	3757	565851	569608	-0.431730629613932	0.448799096770883	0.649384278021146	0.269453163098491	1.56502130348681	0.336065387377716	0	0.596272969345427	0.172061283817481	2.06636522803795	0.41484596189764	0.707447671789324	0.20367770160588	2.45722631576321	0.585900414410197
ATM	pLoF	leukemias	3757	565851	569608	0.706609348475963	0.253745465906637	2.02710638179085	1.23278689421583	3.33322839687636	0.00535744360455595	58.0088561257682	0.977382357516198	0.341496574748408	2.79732314588428	0.965987679756355	2.50128330700358	1.42240723347685	4.39847185436617	0.00145536619643336
FAM111A	pLoF	leukemias	3757	565851	569608	0.15232317137232	0.13310906371636	1.16453652049216	0.897119862811687	1.51166568011287	0.252479093482887	0	1.2579631651032	0.896906459504392	1.76436606960205	0.183650809190071	1.03985351651403	0.690232524646667	1.56656676872785	0.851734729845813
HAL	pLoF	leukemias	3757	565851	569608	0.083993208361046	0.268853554640446	1.08762150705115	0.64213926454466	1.84215575641371	0.754727059676564	0	0.858582933147659	0.247861831329927	2.97409508005774	0.809917964408428	1.14552151953323	0.640176766413177	2.04977690625341	0.647219372587385
BRCA2	pLoF	leukemias	3757	565851	569608	0.380485197755272	0.252740343364085	1.46299425878565	0.891475991337077	2.40090840587819	0.132211220217677	7.68253030315378	0.965006129295167	0.381873742903134	2.43859874339006	0.939968218601583	1.72766938984907	0.96149179974718	3.10438583189821	0.06745479838797
OCA2	pLoF	leukemias	3757	565851	569608	0.407056743620844	0.44958892611558	1.50238935425515	0.622431710036463	3.62637978654232	0.36525477623425	0	1.13378751283863	0.22697780334682	5.66343539022019	0.878395767660584	1.69514585378562	0.591238934882606	4.86016616307099	0.326070175865403
PALB2	pLoF	leukemias	3757	565851	569608	0.603795133462071	0.45169563152074	1.8290471230606	0.754641832530673	4.43311413993245	0.181310762573439	17.4209463892087	2.53948448053472	0.879074181789774	7.33610605392452	0.085098295437003	0.861492146803097	0.172748189494975	4.29624600508474	0.855696769128451
PRDM7	pLoF	leukemias	3757	565851	569608	0.327921749462741	0.212320616689589	1.38808035000645	0.915560335675031	2.10446759541351	0.12247573735779	0	1.24622407712796	0.357550705264236	4.34364812472032	0.729698167815552	1.40690599278056	0.904852547172996	2.1875215787434	0.129524206332435
BRCA1	pLoF	leukemias	3757	565851	569608	0.513817655175905	0.336083433317334	1.67166085333912	0.865114189373384	3.23015162959069	0.126304217528352	80.198172726208	2.68486891724761	1.23370839206878	5.84296998313717	0.0127983305371639	0.501548103218215	0.145212627043165	1.73229081357377	0.275205640586232
TP53	pLoF	leukemias	3757	565851	569608	3.19902617027433	0.453850654860355	24.5086513188254	10.0693406949565	59.6537556593576	1.80685523882282e-12	0	18.4924812062228	2.97257307257499	115.042373328864	0.00175952987355824	26.7470172322456	9.66195211401235	74.0433115772248	2.51653758560779e-10
SRSF2	pLoF	leukemias	3757	565851	569608	2.3526343555744	0.380950382877772	10.5132288597852	4.98276683064435	22.1820496151789	6.58719726672597e-10	80.3774017603313	16.3126903167766	7.05344030445244	37.7268189543026	6.72659670066995e-11	1.95256833523678	0.378270370657424	10.0788309090751	0.424251823158862
PLEKHA4	pLoF	leukemias	3757	565851	569608	0.79355210787548	0.320406022239891	2.21123704517248	1.18006302002881	4.14348148103461	0.0132600395036969	0	2.31159989083725	0.909367317027179	5.87605685322765	0.0783447774176228	2.13139962953766	0.911755278239648	4.98254793716609	0.0806838441761747
ASXL1	pLoF	leukemias	3757	565851	569608	1.48756812902913	0.129692167348737	4.42631818507021	3.43279964729178	5.70738018192821	1.86676423976048e-30	91.9944738571061	7.00279961389547	4.88751259426931	10.0335705507693	2.75342159466758e-26	2.79984534426292	1.9546810526479	4.01044146878668	1.95833917424748e-08
SAMHD1	pLoF	leukemias	3757	565851	569608	1.42100440746021	0.417853943512068	4.14127788241884	1.82581365745444	9.39317242446436	0.000672085454780745	0	5.55864827949422	1.89750559619576	16.283783698489	0.00175992768923919	2.75527063705568	0.777943565407514	9.75844087025067	0.116230236055776
RTEL1	pLoF	leukemias	3757	565851	569608	-0.0407848992022133	0.168303445915888	0.960035612165838	0.690283019934268	1.33520360491325	0.808524814319089	0	0.931304755893695	0.580967938695165	1.49290260371029	0.767540209129357	0.988318986068743	0.623099750189398	1.56760521558073	0.960184254180689
IGLL5	pLoF	leukemias	3757	565851	569608	2.38644412879347	0.255760068327693	10.8747558787686	6.58743209850932	17.9524150920014	1.050822123443e-20	17.4708736911629	7.29563073608377	3.05734690062113	17.4092864066151	7.52052967968595e-06	13.2634058066903	7.18209405370491	24.4939612705572	1.4628441569555e-16
CHEK2	pLoF	leukemias	3757	565851	569608	1.16516871280926	0.135887069497484	3.206463809088	2.45673922071144	4.18498230187156	9.94861508909922e-18	70.0879417915824	3.81192805447429	2.75555616560685	5.27327139031046	6.37778584039174e-16	2.24401648918324	1.40792032344503	3.5766299554542	0.000677821718714007
FLG	pLoF	liver	1814	565851	567665	0.167990715516268	0.0736070024261086	1.18292562774308	1.02400728592296	1.36650691846409	0.022473675445292	46.7660980111315	1.31044596450753	1.06697620493004	1.60947228059942	0.00993299953109739	1.07098256542892	0.874619328237011	1.31143186346539	0.506946595526502
IFIH1	pLoF	liver	1814	565851	567665	-0.197501926432364	0.134662210232853	0.820778559451821	0.63037839774171	1.06868738851016	0.142472107925481	0	0.798827524212104	0.510271220959745	1.25056124513277	0.325997719043818	0.832675300232911	0.600694198951964	1.15424480014566	0.271761447516534
DNMT3A	pLoF	liver	1814	565851	567665	0.416887284729056	0.290766954833458	1.51723148813844	0.858125023873891	2.68258275257696	0.151643457828221	61.6390826247348	3.15042956973496	1.09776387560439	9.04129448456838	0.0328943448097765	1.12214942754249	0.569985098842651	2.20921448699407	0.7387924821887
MLH1	pLoF	liver	1814	565851	567665	2.23708338098831	0.520798395491047	9.36597443298065	3.37480411493084	25.9930574018056	1.74309281356279e-05	0	5.99608087940258	1.19473797404586	30.0927790807434	0.0295448097132505	12.6147933716703	3.375951877677	47.1372275363822	0.000163910191088965
MICA	pLoF	liver	1814	565851	567665	-0.0554222597745063	0.0500143136012155	0.946085569717181	0.857744925651096	1.04352457060314	0.267806553246021	0	0.893496047671223	0.762276370447296	1.04730412505853	0.164634616348694	0.979969072250218	0.865178829712104	1.10998946066042	0.750238533920373
HLA-DPB1	pLoF	liver	1814	565851	567665	-0.0352582695498732	0.048220320205011	0.965356061983049	0.878298856089107	1.06104240025661	0.464662428287995	0	1.00002551230436	0.860610929524618	1.16202454669267	0.999734264936549	0.943256224985608	0.835227051506085	1.06525800902848	0.346545125756695
CPVL	pLoF	liver	1814	565851	567665	0.467260511472341	0.40991004489459	1.59561702581814	0.714517054025252	3.56323712462535	0.254323847041769	0	1.46531663020519	0.423110643312057	5.07468403524014	0.546613791453306	1.69642271756629	0.591632490218721	4.86425286686183	0.325420646257898
CDKN2A	pLoF	liver	1814	565851	567665	1.68623638759318	0.588307346093394	5.39912221507485	1.70433529328377	17.1037476065816	0.00415365066001931	0	8.40951233299495	1.64906216928864	42.884919074519	0.010414930026891	3.46064087941517	0.676553794241073	17.7015270599636	0.136026035666217
ATM	pLoF	liver	1814	565851	567665	0.889405692346347	0.354841218697789	2.43368286506112	1.21401091491799	4.87871419845695	0.0121936773061227	76.6608319752377	4.00839199253074	1.72910812000788	9.29219299815175	0.00121007280619276	0.825497836774528	0.239454120833992	2.84583400004153	0.761360788129486
FAM111A	pLoF	liver	1814	565851	567665	0.124618473500385	0.197744453488218	1.13271620936544	0.768777618902538	1.66894298092446	0.528564007541995	0	1.12246688864532	0.627492621000021	2.00788323868602	0.697010872624986	1.14097304070826	0.678438030494839	1.91884803196179	0.619025437215663
HAL	pLoF	liver	1814	565851	567665	-0.17851134957816	0.377063438785258	0.836514562736103	0.399499762014612	1.75158205386861	0.63590982505213	0	1.34189372209334	0.272648146857778	6.60440491580825	0.717592731647152	0.734926417350158	0.319138839979314	1.69241963452066	0.469272612040199
BRCA2	pLoF	liver	1814	565851	567665	0.608628908866245	0.31716362246162	1.83790972872325	0.987083771413316	3.42211296423104	0.0549875590908243	0	1.39075013764275	0.404295392649118	4.78409099020321	0.600783244430833	2.02007525579969	0.98394801929849	4.14727603395504	0.0553814671648413
PALB2	pLoF	liver	1814	565851	567665	1.09759910642368	0.451645317135645	2.9969619925542	1.23663075822218	7.26310673181615	0.0150895106375219	0	2.85315225470517	0.572727469682521	14.2135277587465	0.20065710403177	3.0619963935726	1.05980402768839	8.84675059661909	0.0387093673425698
PRDM7	pLoF	liver	1814	565851	567665	-0.19623783724877	0.317143565478898	0.821816752797193	0.441389398424745	1.53012912767834	0.536070145894732	17.4115411417772	1.8786988024511	0.379866516931773	9.29144589746802	0.439425750255734	0.709261413987316	0.361237487576914	1.39257903919559	0.318301336941221
ASXL1	pLoF	liver	1814	565851	567665	0.758998574027059	0.253039383420431	2.13613596698388	1.30089240696471	3.50765124387875	0.00270398766015395	81.0844271003591	3.97061240125567	1.92361293765616	8.19591225052543	0.000192060946530781	1.23734055043072	0.626759658890075	2.4427411943702	0.539422882322621
RTEL1	pLoF	liver	1814	565851	567665	0.0460760499139648	0.237082265502178	1.04715404390381	0.657969532550577	1.66653855143332	0.845904771457606	0	1.07424031506024	0.524149039768556	2.20164908631768	0.844924187964791	1.02802076202138	0.558696664737491	1.8915929767427	0.929220654127611
CHEK2	pLoF	liver	1814	565851	567665	0.0855846717283002	0.354432653677695	1.08935379490777	0.543845236448142	2.18203932102127	0.809191261258662	30.4380703137856	1.45134684261036	0.627706201410703	3.35572223569103	0.383740855507956	0.580505993688126	0.167740211408263	2.00898285437143	0.390561858729708
FLG	pLoF	lung	7731	565851	573582	0.0495211355374189	0.0362120964731881	1.0507678005223	0.978775215197853	1.12805571031064	0.171459177890483	0	1.05008131324269	0.962431967103992	1.14571294606878	0.271815867067487	1.05212023729723	0.931024168443621	1.18896697985924	0.415425547031418
IFIH1	pLoF	lung	7731	565851	573582	-0.00223164334001916	0.0609625656370232	0.997770844924662	0.885399718699923	1.12440363143947	0.970798536038609	41.2152314947757	0.925602259399185	0.785335235080832	1.09092207293704	0.356496133003512	1.08542798270993	0.912048780548863	1.29176632958245	0.355913134662631
DNMT3A	pLoF	lung	7731	565851	573582	0.449314215776176	0.145313145001281	1.56723703043965	1.17881027117907	2.08365329827379	0.00198785328567608	60.0184558192895	2.15474660430703	1.32454922786934	3.50529284309142	0.00198755602759834	1.32766165883194	0.934407487499387	1.88642054340722	0.113782739869368
MSH6	pLoF	lung	7731	565851	573582	0.204031722389172	0.21385134940643	1.2263370551805	0.806453354134318	1.86483516399176	0.340042138467451	1.62596930687585	1.49469686415696	0.846203272817176	2.64016789758191	0.166158651454033	0.969586011186325	0.5216556203243	1.80214109934016	0.92220234633394
MLH1	pLoF	lung	7731	565851	573582	0.711024150689797	0.520496623361916	2.03607543927268	0.734084976570492	5.64730695590162	0.171923428088383	0	1.58113456561187	0.441594041936511	5.66127772831695	0.4814394911317	3.18986206815444	0.583017926964894	17.4526709098316	0.180980200223524
TET2	pLoF	lung	7731	565851	573582	0.0619518008388884	0.16895113691129	1.06391106387142	0.764000876431721	1.48155164050938	0.713854203277837	0	1.25041280645231	0.692611155842209	2.25744586028029	0.458439850178138	0.988025196051032	0.662385737619866	1.4737542380357	0.95291208144445
MICA	pLoF	lung	7731	565851	573582	-0.0224116300242665	0.0245845402110881	0.977837644864306	0.931837865566501	1.02610818367258	0.361971543288154	0	0.967734999908173	0.909782233129944	1.02937933490454	0.297896570220201	0.99377421848481	0.920083815433528	1.07336655721931	0.873768547725475
HLA-DPB1	pLoF	lung	7731	565851	573582	-0.0459885315194429	0.023816068442264	0.955052915133696	0.911496825199801	1.00069034305789	0.0534845927636191	8.48031026483348	0.973946140206735	0.917780191461489	1.03354931044336	0.383691230689071	0.925310029686018	0.85803430810375	0.997860625095205	0.0438447063698863
POT1	pLoF	lung	7731	565851	573582	0.746016160800157	0.421965327960397	2.10858300610081	0.922174616317276	4.82134534495519	0.0770682488523187	0	2.45042150602938	0.941015019694017	6.38094550197905	0.0664377161227881	1.35391259157639	0.261734426500484	7.00358500843114	0.717830871833667
CPVL	pLoF	lung	7731	565851	573582	0.100488268223672	0.234013657023831	1.10571066967773	0.698954192756031	1.74917912748813	0.667623435703028	0	0.999129152380761	0.55470048665078	1.79963617692942	0.997684711718474	1.29352860982693	0.62205256076678	2.68983100459916	0.490803120627107
CDKN2A	pLoF	lung	7731	565851	573582	0.662672726124763	0.516244933214899	1.93997042114157	0.705288210720055	5.33609548224539	0.19926789280694	0	2.21315543613946	0.61342774421746	7.98473337843889	0.224945658036346	1.56209981056433	0.301390530938248	8.09632542392341	0.595204781937432
JAK2	pLoF	lung	7731	565851	573582	0.295900815706454	0.593519849355924	1.34433681312226	0.420052022138373	4.30242296636388	0.618094662067546	0	1.03008189373176	0.202309894178303	5.24476922942216	0.971528944899662	1.77526813043693	0.336458586925508	9.36690890770103	0.498819421491625
ATM	pLoF	lung	7731	565851	573582	0.790106824467005	0.169921977886358	2.20363181547721	1.57943291432284	3.07451689410014	3.3222282719155e-06	0	2.47407168561246	1.6121086300343	3.7969095825875	3.39579512467716e-05	1.84617679910912	1.08707629971421	3.1353537690637	0.0232720364904666
FAM111A	pLoF	lung	7731	565851	573582	-0.088902229661852	0.105166153946151	0.914935022708198	0.744513641649976	1.12436636341931	0.397915338494733	0	0.845946989147149	0.651770864827019	1.09797222776605	0.208588003449287	1.04253726425695	0.74463812020044	1.45961362691424	0.808295339634207
HAL	pLoF	lung	7731	565851	573582	-0.0352799412510699	0.203174643219984	0.965335141301619	0.64823958272523	1.4375424763699	0.862145700919545	0	1.22389854395995	0.640110786392702	2.34010686548299	0.541229442892122	0.835958434877736	0.504655478676643	1.38475957236363	0.486545434132405
BRCA2	pLoF	lung	7731	565851	573582	0.802932777366172	0.150571794680327	2.23207752506107	1.66166063143696	2.99830782749802	9.68390043957787e-08	43.4231458627597	2.60803330644571	1.79455346007182	3.79026753945683	5.01558997452729e-07	1.72547351925478	1.06688945348341	2.79059733501787	0.0261531908164547
OCA2	pLoF	lung	7731	565851	573582	0.185637714148652	0.358760196816664	1.20398599426494	0.595997175692784	2.43219654975905	0.604847412937341	0	0.737806302530113	0.210334339472237	2.58806118591495	0.634868144947187	1.50638954756728	0.644548498123156	3.52061865884042	0.344179291803217
PALB2	pLoF	lung	7731	565851	573582	0.676899336244082	0.296471812111627	1.96776687983265	1.10056673644202	3.51828413957367	0.0224196040063606	0	2.01292652094079	0.914057959326503	4.43284054075989	0.0824108240950868	1.9156800123139	0.811943293607672	4.51981060558181	0.137729447821934
PRDM7	pLoF	lung	7731	565851	573582	-0.266160200428904	0.203283827304547	0.766316353458554	0.514484844659874	1.14141506727227	0.190431608098615	46.9522808807826	1.23154268216555	0.561304181861982	2.7020952756209	0.603416798676444	0.650275889647759	0.409580571365546	1.03241892369887	0.0680476724628811
BRCA1	pLoF	lung	7731	565851	573582	0.134001348668947	0.271739672225866	1.14339436170408	0.671260076272874	1.94760676612208	0.621924988027085	71.4718920523228	1.63138648919377	0.851916058732552	3.12404238638666	0.139814973354385	0.551977248006681	0.217788362612658	1.39896768891599	0.210426186983001
PPM1D	pLoF	lung	7731	565851	573582	0.8168431076624	0.249723448930119	2.26334341596238	1.38734818115482	3.69245693919181	0.00107171391293362	0	2.41445064527031	0.652167223650158	8.93876862719089	0.186868037815209	2.23968998207561	1.32128503593011	3.79646410835093	0.00274729711640234
PLEKHA4	pLoF	lung	7731	565851	573582	0.294105213391553	0.295162866589943	1.34192508472915	0.752463058921499	2.3931579253955	0.319047715744454	17.6353943651159	1.65685510737615	0.831526239856984	3.30136165914688	0.151155342207328	0.812503382131889	0.280492324183637	2.35358221618769	0.701992514812147
ASXL1	pLoF	lung	7731	565851	573582	0.57672306620138	0.138984008580691	1.78019528008845	1.35570201843953	2.33760457102288	3.3310885680492e-05	69.3424284909225	2.27792472513544	1.55495006258164	3.3370467504071	2.37903556488553e-05	1.37872344515994	0.934645667217289	2.03379569916925	0.105403714819248
SAMHD1	pLoF	lung	7731	565851	573582	0.566680539799992	0.459391936671752	1.7624070906676	0.716260672267855	4.33652003173767	0.217372568869116	0	1.54512431101334	0.432381148564591	5.52153844914406	0.503103619584326	2.01007409540815	0.562722580692832	7.18008839107946	0.282457185279561
RTEL1	pLoF	lung	7731	565851	573582	0.244367127976704	0.104603285606767	1.27681299822634	1.04013286055017	1.5673492245764	0.0194843404849536	45.3618297159372	1.40048894037189	1.09628395654471	1.78910697396855	0.0070246135559357	1.02815162244792	0.70674792049174	1.49571824421752	0.884581481914864
IGLL5	pLoF	lung	7731	565851	573582	0.855488860638383	0.393995343497983	2.35252415597274	1.08683758081981	5.09217752689472	0.029907204057221	40.7564410659531	1.20507630284589	0.338181062502506	4.29417568486693	0.773557028894024	3.48053366467112	1.31629778781174	9.20317173141187	0.0119398462458098
CHEK2	pLoF	lung	7731	565851	573582	0.503659189141741	0.133919241808101	1.65476530506012	1.27275303495318	2.15143719137267	0.000169291419011657	77.722988811301	1.2755447617076	0.893314944424964	1.8213223110994	0.180510946631204	2.25456754704526	1.52909826034182	3.3242303362855	4.06666390303308e-05
FLG	pLoF	melanoma	10514	565851	576365	0.0896522453838755	0.0302280081117596	1.09379384570058	1.03087343512166	1.16055466765546	0.00301831192300243	0	1.09477732227674	1.01976396139093	1.17530863096658	0.0124059116496449	1.09153808037635	0.980208771722014	1.21551185347849	0.110540185837549
IFIH1	pLoF	melanoma	10514	565851	576365	0.146140954033158	0.047496999351577	1.15735931101681	1.05448083462997	1.27027493607063	0.00209203328805644	51.8912861515683	1.08785502919496	0.959531137501533	1.233340449614	0.188542743471971	1.24839243977771	1.08662085231425	1.43424790751526	0.00172940089519272
DNMT3A	pLoF	melanoma	10514	565851	576365	-0.0266179817252158	0.167907883282458	0.973733154340789	0.700674815841659	1.35320441726384	0.874041318149881	21.731710808245	0.648566367117814	0.297991443282779	1.41157856052005	0.27517307451397	1.0639861589144	0.739934339923313	1.52995540993374	0.737865586916672
MSH6	pLoF	melanoma	10514	565851	576365	-0.193520161386664	0.261264532605552	0.824053221971988	0.493817513589173	1.3751308812578	0.458871826200398	0	0.898708119932566	0.4722902971166	1.71012677957542	0.74491668618546	0.709341035872594	0.304446723903278	1.6527184090595	0.426169684045697
MLH1	pLoF	melanoma	10514	565851	576365	0.273765919866032	0.520812833541074	1.31490697261143	0.473781764119054	3.64931805646213	0.599130537285607	0	1.03730226477506	0.293696667747041	3.6636302235278	0.95463603636391	2.06027792700168	0.362916067909064	11.6962171472494	0.41455954037177
TET2	pLoF	melanoma	10514	565851	576365	-0.0705114436209748	0.161603119592162	0.931917074958994	0.678922879222912	1.2791871671701	0.662601114341324	0	0.800068417298071	0.419992075715853	1.52409892797813	0.497534734777115	0.978309295768669	0.680028058874416	1.40742586382621	0.90592558836882
MICA	pLoF	melanoma	10514	565851	576365	0.0233510337406166	0.0207475776164238	1.02362580368147	0.982835545748366	1.06610896451114	0.260384665218595	0	1.03766691121686	0.986565465689627	1.09141527458766	0.151272638110173	0.998226130977041	0.932061546324167	1.06908756454462	0.959532615496384
