Gene	Group	Cancer	N_case_meta	N_ctrl_meta	N_total_meta	ClinVar_Carrier_log_OR	ClinVar_Carrier_log_OR_SE	ClinVar_Carrier_OR	ClinVar_Carrier_OR_CI_LB	ClinVar_Carrier_OR_CI_UP	ClinVar_Carrier_P	I2	ClinVar_Carrier_UKB_OR	ClinVar_Carrier_UKB_CI_LB	ClinVar_Carrier_UKB_CI_UP	ClinVar_Carrier_UKB_P	ClinVar_Carrier_AoU_OR	ClinVar_Carrier_AoU_CI_LB	ClinVar_Carrier_AoU_CI_UP	ClinVar_Carrier_AoU_P
CHEK2	pLoF	kidney	4033	565851	569884	0.846868693475358	0.172276807695304	2.33233215872323	1.66398005312258	3.26913371852411	8.84458881379144e-07	0	2.50806291825941	1.64696280887957	3.8193816934016	1.82676989083348e-05	2.04448107102761	1.16043220582498	3.60202244371406	0.0133277952278286
FLG	pLoF	leukemias	3757	565851	569608	0.0206083969046698	0.0679208358823072	1.02082221621459	0.893584841100535	1.16617689690646	0.761571411465857	63.2868480304489	0.913590183692891	0.75752196258171	1.10181231035923	0.344381647997254	1.14319969989491	0.946125130936325	1.38132421506069	0.165655054415371
IFIH1	pLoF	leukemias	3757	565851	569608	-0.136481684724509	0.13889213349233	0.872422298768043	0.664510058428847	1.14538622513449	0.325782102845327	0	0.877628050178888	0.613212888780623	1.25605806491185	0.475464931205331	0.86538360460622	0.569540963609619	1.31489889397063	0.498165385524529
DNMT3A	pLoF	leukemias	3757	565851	569608	0.0567987430598026	0.583228890598608	1.05844277000503	0.337459803245768	3.31980605275233	0.922419298133729	0	1.86519345297552	0.369295679004582	9.4204909908507	0.450607297621928	0.603086996329247	0.120105618582568	3.02828401729929	0.53907772422832
POT1	pLoF	leukemias	3757	565851	569608	2.0163765188336	0.479506368261321	7.51105938317509	2.93457109108256	19.2246196485125	2.60956424087753e-05	0	4.12959581143699	0.798230030883002	21.3642194681316	0.0907952016924977	10.0443344196729	3.19445959887272	31.5823853179512	7.91344981864774e-05
ATM	pLoF	leukemias	3757	565851	569608	0.494149868363154	0.382336983211153	1.63910419224944	0.774748476553147	3.4677868164422	0.196202768005628	0	0.936102922462184	0.187706645651958	4.66839454937061	0.935807377108954	1.91524644912154	0.820958346458924	4.46815478117099	0.132705111875898
ASXL1	pLoF	leukemias	3757	565851	569608	1.82090169659831	0.336485993648406	6.17742610344299	3.1944063599877	11.9460672698028	6.24909631929962e-08	11.3723289541299	9.20517277773297	3.42650873713737	24.729312652711	1.07007719653659e-05	4.48444276015853	1.84977624705405	10.871707808534	0.000896085549075941
CHEK2	pLoF	leukemias	3757	565851	569608	1.21450184656537	0.14953937522419	3.3686155588691	2.51283112778685	4.51585092924619	4.60005085786341e-16	51.2862395569159	3.91587652066159	2.73692707841261	5.60266623324226	8.07955362056133e-14	2.48323283163748	1.49144171011953	4.13455333472474	0.000470959020370308
FLG	pLoF	liver	1814	565851	567665	0.105588313244071	0.0943221325095482	1.11136424837121	0.923781534869192	1.33703743356657	0.262950913689705	60.7895274965718	1.28847051362633	0.994415276656913	1.66947984755997	0.0551626715500201	0.953270555945986	0.732162285309899	1.24115209300755	0.72226665418764
IFIH1	pLoF	liver	1814	565851	567665	-0.12511596862586	0.209577906950415	0.882394566565476	0.585153473552813	1.33062556456652	0.550513885210503	0	0.866691968613234	0.485107347772431	1.54843040804869	0.628944153353901	0.898448127669872	0.502281775199252	1.60708406709219	0.718149554701298
MLH1	pLoF	liver	1814	565851	567665	2.61154243749299	0.536095217694669	13.6200427228965	4.76270182985617	38.9496488339118	1.10801670302027e-06	0	7.66643897640325	1.48745104186466	39.5134259378619	0.0149100573051858	20.3254214856055	5.17201166338593	79.8766100030522	1.60871278390804e-05
ATM	pLoF	liver	1814	565851	567665	1.17304762644267	0.449681140142242	3.23182704668107	1.33868633653079	7.80220562101709	0.00909078887138947	73.5885246689007	5.76381408929598	2.00371335610349	16.5799927194032	0.00115739366039407	0.860448503449804	0.174070108635659	4.2532955996406	0.853741320358826
CHEK2	pLoF	liver	1814	565851	567665	0.12507147658923	0.409172384915589	1.13322944954798	0.508194179508142	2.52700451344357	0.759856375591056	35.4284656085356	1.52124477128283	0.602377696083513	3.84175189287639	0.374762143603709	0.469790563983604	0.0946599057626011	2.33153807021039	0.355341411412233
FLG	pLoF	lung	7731	565851	573582	-0.00227804801957665	0.0466532990671917	0.997724544762612	0.910540559911849	1.09325636995032	0.961055330570035	0	0.963767035892783	0.859704078940388	1.0804263027557	0.526697326530478	1.06119265832559	0.911109080906078	1.23599893984616	0.445220566529171
IFIH1	pLoF	lung	7731	565851	573582	0.0193271782879757	0.0897893950923141	1.01951515727976	0.854997441637584	1.21568920011314	0.82957231460645	0	0.978661885628368	0.788952251785551	1.21398865928075	0.844463326980769	1.10654794762187	0.815687546746487	1.50112425434237	0.515253787790626
DNMT3A	pLoF	lung	7731	565851	573582	-0.0878057871464917	0.417206824962863	0.915938746528068	0.404333139466944	2.07488257949234	0.83330784712706	0	1.12007317464266	0.31547303774957	3.97677064735399	0.8607634513007	0.793414663914411	0.272022167831906	2.31417473778614	0.671785336871769
POT1	pLoF	lung	7731	565851	573582	0.957074227579162	0.527770206067229	2.60406641126516	0.925578465867329	7.32640410764636	0.0697655543700635	0	2.58442596218178	0.70617633847472	9.45834232909284	0.151455740210621	2.63869477775543	0.47544960410415	14.6444756080364	0.267142873519533
ATM	pLoF	lung	7731	565851	573582	0.813789698780672	0.244437076616418	2.25644304326451	1.39752362644528	3.64325519164748	0.000870833211624139	70.0675517969617	3.05570778022105	1.71259085053923	5.45217792980936	0.000156104277284879	1.16821571900883	0.497750303555095	2.741792333208	0.720950116021771
BRCA2	pLoF	lung	7731	565851	573582	0.70406515974152	0.342835586387171	2.02195559563521	1.03264116473858	3.9590755921061	0.0400093367816028	0	2.16705215711102	0.916016199496353	5.12667249140523	0.0783573449295785	1.81512090061905	0.619800659394779	5.31568308927146	0.276853892873019
OCA2	pLoF	lung	7731	565851	573582	0.86555016446707	0.520007062399607	2.37631308943516	0.857576449875212	6.58467696943234	0.096013161941105	0	2.8255699762026	0.522089285870187	15.2921078951287	0.227965826705077	2.15183682945521	0.599317603194665	7.72612337084292	0.240001664658178
PALB2	pLoF	lung	7731	565851	573582	0.94096217723899	0.392635665154927	2.56244575955862	1.18697780195661	5.53180376234197	0.0165512505004075	0	2.65293725272032	1.01698588406285	6.92052483438043	0.0461090357646256	2.40640836982993	0.662366047757619	8.7425997482688	0.182163919135191
BRCA1	pLoF	lung	7731	565851	573582	0.943723428935147	0.366911822033503	2.56953109495386	1.25180870847623	5.27436021432673	0.0101092020600447	32.1092928471143	3.20015957538453	1.43542962935532	7.1344642039504	0.00446046377702799	1.04105327290704	0.204654083579174	5.29572583198019	0.961336477201077
ASXL1	pLoF	lung	7731	565851	573582	1.24117762149088	0.325737129479759	3.45968526649299	1.82712661893536	6.55095384148204	0.000138761314887263	45.2365271542063	5.06441048354495	2.17668398838668	11.7831773848119	0.000166368188726189	2.08074398879583	0.784506029837981	5.51875368989088	0.140941230292965
CHEK2	pLoF	lung	7731	565851	573582	0.620758217050436	0.145944731061258	1.86033804726073	1.39753755746451	2.4763968822167	2.10568980952913e-05	86.4490335003703	1.25407979613227	0.837733768061295	1.87734599586068	0.271399938296962	2.77136636412805	1.84730424298797	4.15766463665851	8.41199999751343e-07
FLG	pLoF	melanoma	10514	565851	576365	0.0794599727357155	0.0387672766891878	1.08270222105414	1.00348356018749	1.16817469262431	0.040397025485071	0	1.08396638738879	0.990187162533395	1.18662730991432	0.0807467944710337	1.07968578154285	0.938712787284996	1.24182966574618	0.282819453791621
IFIH1	pLoF	melanoma	10514	565851	576365	0.134723581662043	0.0706640696891684	1.14422045711699	0.996231668120565	1.31419276899213	0.0565807199622678	0	1.10595965888315	0.934654360026078	1.30866213157429	0.240823744141662	1.22887452199489	0.963001246273441	1.568152270469	0.0975438231069685
DNMT3A	pLoF	melanoma	10514	565851	576365	-0.319112675332638	0.418220197179585	0.726793652975969	0.320200089338265	1.64968415560972	0.445448187912837	0	0.514154503167407	0.101667183921147	2.60019844094784	0.421150781410983	0.818594496541292	0.316533007049984	2.11698917598782	0.679681884880703
ATM	pLoF	melanoma	10514	565851	576365	0.70059816586758	0.225782014761879	2.01495762594046	1.29443401890391	3.13654784642754	0.00191579462698122	34.7618767149777	2.43162931704776	1.42660709709954	4.14467385417303	0.00109141068497696	1.32959609090716	0.601586095833353	2.93860808486056	0.481408963236773
BRCA2	pLoF	melanoma	10514	565851	576365	0.888359785488936	0.268134197048809	2.43113879012842	1.43738633067488	4.11193267302883	0.000922625979161572	0	2.69084849307696	1.4366837498532	5.03984653089758	0.00199032521106042	1.91550762887186	0.732199085111908	5.01116369969995	0.185271417234386
PALB2	pLoF	melanoma	10514	565851	576365	0.723820290388476	0.367440712259648	2.06229675303621	1.00365639627282	4.23757364908735	0.0488501970440694	0	2.08827497590255	0.881569465656778	4.94673709204741	0.0942318092979875	2.00365708365623	0.541102554938538	7.4193730416627	0.298113258624006
NF1	pLoF	melanoma	10514	565851	576365	0.531821252663012	0.607798364816714	1.70202931296756	0.517139997856295	5.6017786174138	0.381575979519406	0	2.10157669982421	0.392695950681732	11.2469319267913	0.385507991203221	1.37334218761011	0.252879689155382	7.45836397762587	0.713267818553063
BRCA1	pLoF	melanoma	10514	565851	576365	0.677105385678114	0.346812652415067	1.96817237885953	0.997368545922946	3.88392287759681	0.0508947137613884	16.5886786143045	1.24114650359469	0.42605919459155	3.61556483920528	0.692095551189421	2.69084693303743	1.11544539915611	6.49126996490806	0.0275855106664239
PPM1D	pLoF	melanoma	10514	565851	576365	0.414445782382674	0.475750241150674	1.51353168228035	0.595706277780955	3.84548264591013	0.383676892737995	75.5676146431658	4.20229798571809	1.07911304685655	16.3646509623915	0.0384773218485927	0.610961337706778	0.169640747374561	2.20037792776448	0.451046939078682
ASXL1	pLoF	melanoma	10514	565851	576365	0.493978895689774	0.39775066783188	1.63882397417924	0.751564618026729	3.57353706378061	0.214262010978413	10.4245766401625	2.49809002871363	0.828072934507624	7.53611612154559	0.10414218874264	1.07789013802032	0.358510118995574	3.24076528968438	0.89376142821416
SAMHD1	pLoF	melanoma	10514	565851	576365	0.720987186764693	0.520746190956128	2.05646232130919	0.74107266683076	5.70664317852945	0.166197131763004	0	2.27443529168428	0.626657041304098	8.25500322360321	0.21152487879996	1.73624867197309	0.326551346104741	9.23150214166131	0.51751740013799
CHEK2	pLoF	melanoma	10514	565851	576365	0.302673993793261	0.131200798996892	1.35347315186272	1.04657732885967	1.75036236912295	0.0210574756947286	0	1.4068135528914	1.03466008672038	1.9128256690294	0.0294571386245064	1.23650917864211	0.772948621104194	1.97808095793225	0.375833900302282
FLG	pLoF	myeloma	2433	565851	568284	-0.0632734955117074	0.0864025350830797	0.938686711976521	0.79245516223914	1.11190233243176	0.463978988320581	0	0.942813091280744	0.746647284292286	1.1905173216198	0.620764647868286	0.934110477198981	0.730232153688768	1.19491093237289	0.587442572686591
IFIH1	pLoF	myeloma	2433	565851	568284	0.321308824560523	0.143495559909093	1.37893136301656	1.04087603007481	1.82678018224133	0.0251458217349493	0	1.45285246857145	1.01362121188246	2.08241527573608	0.0419897101223584	1.27063378777392	0.809747610613017	1.99384376251562	0.297441672128476
DNMT3A	pLoF	myeloma	2433	565851	568284	0.448690394477459	0.583174010618114	1.56625965948403	0.499419096463575	4.91204549104772	0.441659642993703	5.49059845316521	2.85964463896194	0.566304129878743	14.4402398458488	0.203471390343657	0.861517519484106	0.17159021145206	4.32549403661882	0.85632238580951
ATM	pLoF	myeloma	2433	565851	568284	0.673876816340823	0.412081088369674	1.96182824461605	0.874776131062721	4.39972002516531	0.101985862132509	0	1.43388789560026	0.28824964212402	7.13282584498173	0.659733661496194	2.18212759381176	0.856879490446499	5.55700175901454	0.101818107349639
CHEK2	pLoF	myeloma	2433	565851	568284	0.918269935866014	0.221144226633202	2.50495290977223	1.62390739328775	3.86400671991058	3.29067350670059e-05	0	2.33595983834535	1.30304501080163	4.18765915308288	0.00438893023603388	2.72947979626776	1.42903881834446	5.21333630871188	0.00235596552662231
FLG	pLoF	NHL	5068	565851	570919	0.0145572235241203	0.0586766689751931	1.01466369592263	0.904433105424736	1.1383289815999	0.804063075387114	0	1.03700683000373	0.890957140724822	1.20699763919007	0.638932295644613	0.985319744710749	0.826143794594511	1.17516466947909	0.869330434724959
IFIH1	pLoF	NHL	5068	565851	570919	0.0448067748027437	0.110859013803153	1.04582576049513	0.841581095676064	1.29963889033959	0.68608182822491	1.57256003642584	1.13788820059075	0.866682999861061	1.49395979527834	0.352412161197931	0.901955783009376	0.628900671219276	1.29356553702963	0.574880632702666
DNMT3A	pLoF	NHL	5068	565851	570919	0.812209737850677	0.362359654867589	2.25288076628565	1.10738110731153	4.58331076229204	0.0249971748824148	69.3574658969679	4.04196487236043	1.55984282584667	10.4737988717086	0.00403862285771202	1.08233858574396	0.372626325329104	3.14378436133199	0.88436558680497
MLH1	pLoF	NHL	5068	565851	570919	1.20022814765926	0.603214746863087	3.32087448605582	1.01811101970236	10.832028274638	0.0466218428163469	0	2.23147310823045	0.436382480204536	11.4107977717661	0.335034027849935	5.15217618594261	0.927018324511852	28.6347300253985	0.0610176142014679
POT1	pLoF	NHL	5068	565851	570919	1.50540290140302	0.527467125141146	4.50596872573324	1.60253433118164	12.6697779649531	0.00431695102783986	0	3.02284381153487	0.585432739699418	15.6082570879555	0.186592364683776	5.85788696194592	1.54790827796456	22.1685226104344	0.00923086112930777
ATM	pLoF	NHL	5068	565851	570919	0.841778474833327	0.272422630159172	2.3204902426295	1.36048320052253	3.95791360310117	0.00200174931267789	0	2.49367856325231	1.06681049591679	5.82899474707561	0.0349229233831449	2.21376911391288	1.1140365121631	4.39911406512064	0.023318027946203
BRCA2	pLoF	NHL	5068	565851	570919	1.04441664854937	0.340881117036273	2.84174030670693	1.45688695420464	5.54297500396758	0.00218491218107837	0	2.34334317265327	0.807739673219366	6.79830074822806	0.117101304929313	3.22045295253907	1.36565748105791	7.59437660128614	0.00754138631485296
PALB2	pLoF	NHL	5068	565851	570919	0.487910230189108	0.586958884336697	1.62890861659053	0.515556673065413	5.14655986397487	0.405831781366248	0	1.51946643925781	0.300273886368569	7.68890790988366	0.613059816793365	1.74790171564349	0.341606631849607	8.94350437814241	0.502587349579035
PPM1D	pLoF	NHL	5068	565851	570919	1.18002950092472	0.433813648211281	3.25447021135422	1.39064876328121	7.61628431006643	0.00652562640365696	75.1557952635205	9.79042360850933	2.48443248844703	38.5812031036401	0.001111729946359	1.63600137624078	0.55352978965386	4.83533235805689	0.373310390012844
CHEK2	pLoF	NHL	5068	565851	570919	0.638281877645087	0.169702077310999	1.89322529066122	1.35753685009278	2.64029812594355	0.00016910642778002	0	1.89009969351386	1.21816227597186	2.93267729750622	0.00450497418634332	1.89743273009464	1.14033705776134	3.1571814146795	0.0136835438504089
FLG	pLoF	neck	1370	565851	567221	0.0462993246203482	0.107175783539136	1.04738787301859	0.848944597374861	1.29221784311798	0.665745576051996	0	1.01735458316914	0.757812897276364	1.3657861348298	0.908842726801691	1.07941713544497	0.799904581086071	1.45660042440345	0.617214197004122
IFIH1	pLoF	neck	1370	565851	567221	0.1958679186576	0.197716898912617	1.21636623543858	0.825595708467029	1.79209606292921	0.321857322271412	0	1.20068831549936	0.714618676303358	2.0173730113439	0.489678335164281	1.23642824526545	0.690410233788855	2.21427019889416	0.475320753350843
DNMT3A	pLoF	neck	1370	565851	567221	1.61945460401582	0.418005432666331	5.05033513279891	2.22593935967628	11.4584814912893	0.000106956666934194	0	5.98987917034873	1.17222845381015	30.6072185492167	0.0314839419140176	4.7678333445484	1.84862023071914	12.2968657508115	0.00123342818320973
CHEK2	pLoF	neck	1370	565851	567221	-0.50309352257766	0.577049084442818	0.604657242645798	0.19513006448615	1.87367529471589	0.383296569059006	0	0.569317141109245	0.115294209708221	2.81126006224484	0.489333582693293	0.642436064545728	0.129446498010397	3.18837591879738	0.588258624625087
FLG	pLoF	oral	2159	565851	568010	-0.12259825403499	0.0935867023701596	0.884618983288815	0.736368342484275	1.06271644290798	0.190197014257856	17.561980472415	0.800829830492123	0.620602987999554	1.0333956326464	0.0877419754542856	0.984294203959567	0.755841660011373	1.28179634863448	0.906475333644017
IFIH1	pLoF	oral	2159	565851	568010	0.147051023185317	0.159787187524424	1.15841306744661	0.846939420302278	1.58443544209115	0.357419688924788	5.67095106153048	0.987570900304721	0.638407683652743	1.52770135463968	0.955191972499893	1.3725738940264	0.875332615557576	2.15227795820534	0.167642339651918
DNMT3A	pLoF	oral	2159	565851	568010	0.816562405122164	0.505671454512932	2.26270817887659	0.839847094784112	6.09616718870845	0.1063522394661	0	3.34409019811976	0.664886917817016	16.8193101014484	0.142989289141801	1.78733953014721	0.509471886444977	6.27038052740888	0.364481508754495
ATM	pLoF	oral	2159	565851	568010	0.899449404346213	0.410251361598264	2.45824923712669	1.10006746638973	5.49328972673487	0.0283481186848037	0	2.72984892839682	0.786788147878131	9.47151427225562	0.113610811555594	2.28018701878647	0.794919285641596	6.54060473126639	0.125256631250807
BRCA1	pLoF	oral	2159	565851	568010	1.5951303435536	0.41531194053486	4.92897148991029	2.18394723492042	11.1242430952018	0.000122633708545757	0	5.50533597646898	1.89596301357195	15.9859258840196	0.00171160773241408	4.22264091424382	1.19696119336528	14.8966369080976	0.0251249425958116
PPM1D	pLoF	oral	2159	565851	568010	1.5231521985587	0.603323635611531	4.58666049632726	1.4058746021322	14.9639622742049	0.0115829308801785	74.587560639424	16.1981845461447	2.90559754182645	90.3019701847724	0.00148989379790048	1.47392206974324	0.288832405702073	7.52147690075001	0.640855674948538
CHEK2	pLoF	oral	2159	565851	568010	-0.0790456450818829	0.379665338388638	0.923997747529664	0.439035047385779	1.9446553128814	0.835074203651515	14.7310854386298	0.534486729623563	0.154818474062607	1.84523239796412	0.321719421207508	1.25831495933164	0.496147748645956	3.19130045676707	0.628453934433548
FLG	pLoF	ovary	2943	322313	325256	0.0495002441436325	0.0752522575326703	1.0507458487477	0.906656637161392	1.21773424845507	0.510672554415494	58.2726164603186	0.953464088299439	0.786860048576616	1.15534365904226	0.626737488106535	1.20826806645517	0.959735473243917	1.52116052924542	0.107358164767374
IFIH1	pLoF	ovary	2943	322313	325256	-0.0374753913098289	0.150944368424249	0.963218120965474	0.71654020725577	1.2948179867108	0.803923289853444	62.1752906217874	0.770629458379831	0.516679055906396	1.14939778443502	0.201480817115774	1.2618199056609	0.812774670977747	1.95895557671195	0.300087317236885
DNMT3A	pLoF	ovary	2943	322313	325256	0.330952837672111	0.58614447159984	1.39229412692761	0.441371119594925	4.39195690387758	0.57232767861823	0	1.83238202723148	0.359232734804525	9.34665348787876	0.466319582897739	1.06125248429293	0.210020762326303	5.36259759722277	0.942661073414122
MSH6	pLoF	ovary	2943	322313	325256	2.21746380798037	0.438850917237153	9.1840088938189	3.88581139623773	21.706153686051	4.35182878656422e-07	0	10.1097166039312	3.28589163444393	31.1046075714844	5.46851470194077e-05	8.01790425883712	2.10706838532025	30.5100627733577	0.00226540216655601
MLH1	pLoF	ovary	2943	322313	325256	1.95960368121869	0.530284548434491	7.09651402597303	2.5099556024718	20.0643036359835	0.000219556911840453	0	5.69239265636039	1.56591455292246	20.6929133481207	0.00826619577927214	10.6580150744068	1.84658168961585	61.5154401048529	0.0081516846278197
ATM	pLoF	ovary	2943	322313	325256	0.663274984011607	0.382967856474233	1.94113913552635	0.916376271493181	4.11187113927801	0.0832853456614221	0	2.23967620321884	0.773251308741084	6.48708827073495	0.137267841660477	1.6841708535102	0.58375055414681	4.85897862308483	0.334920022268941
BRCA2	pLoF	ovary	2943	322313	325256	2.58946393611027	0.23582748340466	13.3226279088903	8.39176243405355	21.1507911232666	4.7517707224179e-28	48.5407932080784	8.32068072166602	3.7117175579284	18.6527467651783	2.68645505455459e-07	16.7610770194304	9.53797745610842	29.454221730348	1.12129074384418e-22
PALB2	pLoF	ovary	2943	322313	325256	1.06070628660259	0.591287360140613	2.88841031451706	0.906471540879653	9.20372429664196	0.0728302407872612	0	2.65384766315408	0.516835164051449	13.6269896266719	0.242302036020939	3.14559721604073	0.609059406626512	16.2460044749475	0.171295954835338
NF1	pLoF	ovary	2943	322313	325256	2.25327100135372	0.545152344629287	9.51882104528702	3.27000671947624	27.7087975240345	3.57611989655472e-05	28.3596752743279	16.3942883504575	4.04992316910236	66.3648862695626	8.83373066417467e-05	4.43810550006985	0.846819114624245	23.2597258252611	0.0778607500257036
BRCA1	pLoF	ovary	2943	322313	325256	2.86194124241257	0.238874246062976	17.4954569157596	10.954565645573	27.9418666695288	4.47150733628656e-33	0	18.1697644067139	9.33322920379793	35.3725737776957	1.44599706147402e-17	16.861494763536	8.73126304503731	32.5622998865381	3.98739291408777e-17
CHEK2	pLoF	ovary	2943	322313	325256	0.865377698037477	0.200021564348651	2.37590329054032	1.60535133956631	3.51631216598685	1.51550945410361e-05	0	2.21548552773115	1.33518183638967	3.67618551257288	0.00207865451974282	2.63778160079689	1.41992804133303	4.90017210095416	0.00214412442055124
FLG	pLoF	pancreas	2413	565851	568264	0.0231817899666928	0.0827628834197905	1.02345257604663	0.870201503622292	1.20369267469242	0.779401653086846	45.0948988680541	1.10051982976221	0.906934044160762	1.33542665367753	0.33187549539991	0.861866179367989	0.639992219155843	1.16065990945664	0.327637265421181
IFIH1	pLoF	pancreas	2413	565851	568264	0.271951431265034	0.141982041747151	1.31252325216904	0.993691724236513	1.73365365280467	0.0554423831031784	0	1.42177983270508	1.03142194281246	1.95987481822891	0.0316435377929848	1.03036967845479	0.589478166764429	1.80101950188647	0.916373231575055
DNMT3A	pLoF	pancreas	2413	565851	568264	1.18402205572794	0.455634493451511	3.26748983551505	1.33775770578266	7.98088456455415	0.00935986365307674	56.5307525876242	5.17970383091518	1.77084434890702	15.1505872283788	0.00266880598218845	1.15885040084088	0.231661518241352	5.79696732424057	0.85755667186316
ATM	pLoF	pancreas	2413	565851	568264	1.79346419571356	0.248839562589201	6.01023708214642	3.69044709662642	9.78823130038344	5.70674331653047e-13	0	6.42900175435631	3.22578396997151	12.8130290007863	1.23362245752531e-07	5.61854709544957	2.81861471857343	11.1998533377993	9.38166850248523e-07
BRCA2	pLoF	pancreas	2413	565851	568264	1.68452045077164	0.360428258941171	5.38986560661096	2.65938274266688	10.9238323582544	2.95873747328458e-06	0	5.34062901596124	2.07926433301259	13.7175047122566	0.000499775812438232	5.45339431657532	1.87815913285188	15.8343928647293	0.00181535361813996
PALB2	pLoF	pancreas	2413	565851	568264	2.06750692238327	0.390656904175393	7.90509052637948	3.67603034695415	16.9994397032202	1.20731080973717e-07	0	7.9961328386122	3.07824487021998	20.7709727680512	1.96810852108876e-05	7.74347713416257	2.14846420220583	27.90897705707	0.00175369430527228
BRCA1	pLoF	pancreas	2413	565851	568264	1.70257494922932	0.417074756859657	5.48806069106146	2.42328351991745	12.4289254233859	4.46148890408068e-05	0	3.50339956568916	0.995346294048254	12.3311942690329	0.0508552855406679	7.61593885178451	2.59878440314454	22.3190983153267	0.000214837734998831
CHEK2	pLoF	pancreas	2413	565851	568264	0.255231695118705	0.290461689275907	1.29076064917168	0.730473186058325	2.28079974083686	0.379558340773806	0	1.33799762140901	0.680102687587005	2.63230489685009	0.399026068746462	1.18314364211051	0.412730736085656	3.3916274109908	0.754290957992381
FLG	pLoF	prostate	21723	243538	265261	0.0249949326184813	0.0296585462033707	1.0253099248747	0.967408192770494	1.08667721640431	0.399364640505801	0	1.03434419060038	0.966098267767165	1.10741105778134	0.332238807133015	1.00183777854976	0.896670729188362	1.11933946526615	0.974114031959807
IFIH1	pLoF	prostate	21723	243538	265261	-0.00841649846879664	0.057820324106786	0.991618821095961	0.885376543755203	1.11060982277798	0.884266397218501	0	1.02068380237028	0.896399768238678	1.16219956913649	0.757292861293541	0.904115022214219	0.716779843189031	1.14041149616682	0.394841267891498
DNMT3A	pLoF	prostate	21723	243538	265261	0.227731357026943	0.256023199242934	1.25574793225729	0.760282736863584	2.07410058509772	0.373737106212852	73.5403450969856	1.98894369567657	1.00441642639287	3.93850291634342	0.048540470311359	0.732745754040311	0.349803225838463	1.53490963034185	0.409805205432019
POT1	pLoF	prostate	21723	243538	265261	0.634349905995414	0.42245305311762	1.8857957983404	0.823952115289416	4.31605881828359	0.133203868026831	0	2.03665980350707	0.756551438235696	5.48275100090311	0.15918861229019	1.57706126267397	0.348606936051066	7.13445995768276	0.554144180787432
ATM	pLoF	prostate	21723	243538	265261	0.885300675326233	0.17120616912688	2.42371303264464	1.7328071957128	3.39009722440297	2.32891341017307e-07	45.6239296694396	2.84651604446772	1.8925435454514	4.28135649025691	5.08370272823541e-07	1.7333551415122	0.96145155263218	3.12498330090711	0.0673645639477914
BRCA2	pLoF	prostate	21723	243538	265261	1.2246814969251	0.177318187656589	3.40308201807411	2.40402456573922	4.81732482553826	4.96097422499811e-12	42.2264823830016	2.852837560827	1.8452882090494	4.41052086527882	2.4053349637827e-06	4.63323645955309	2.60379796753037	8.2444492075907	1.84158018048893e-07
OCA2	pLoF	prostate	21723	243538	265261	0.449004601198305	0.39227164720522	1.5667518661189	0.726269806077756	3.37988911206952	0.252363826967968	0	2.39476950175325	0.767735060405743	7.46992193309059	0.132431074621877	1.09664768604103	0.386401452385883	3.11240069071511	0.862380390942087
NF1	pLoF	prostate	21723	243538	265261	0.468787809985293	0.528300251564071	1.59805587127735	0.567416511866021	4.50071951435741	0.374889901261863	0	1.93311417110639	0.466503211784143	8.01051376311093	0.363491046084399	1.28879644313143	0.284375163429209	5.84086265410339	0.742113041887045
BRCA1	pLoF	prostate	21723	243538	265261	0.531882614655347	0.240767534919271	1.7021337560816	1.06182265523084	2.72857177167931	0.0271668042825382	50.2723419149802	1.24444407531299	0.655948041777674	2.36092031372587	0.503276552435383	2.46968312400829	1.22875216362868	4.96384455185752	0.0111383364657279
PPM1D	pLoF	prostate	21723	243538	265261	-0.254350672040556	0.353243449071831	0.775419836307587	0.388021274375995	1.54959524708082	0.471498173494982	0	0.804103786063488	0.126820912399528	5.09839336847446	0.817029238242711	0.770828543881775	0.365280908511613	1.62662934256255	0.494527515579628
ASXL1	pLoF	prostate	21723	243538	265261	0.337906640843017	0.261446758219059	1.40200960686024	0.839860401924159	2.34042578174308	0.196201644410037	0	1.74434702534476	0.819380138581307	3.7134736388624	0.148956114737416	1.1639864464575	0.579593139455956	2.33761298280466	0.669501004787494
SAMHD1	pLoF	prostate	21723	243538	265261	0.91642901083243	0.482162220810875	2.50034572129813	0.971813294652737	6.43305536198475	0.0573458640110947	0	2.61690106937692	0.868124003680083	7.88847120673527	0.0874951009906509	2.20564323629526	0.353588914832288	13.7585254563834	0.397050699971229
CHEK2	pLoF	prostate	21723	243538	265261	0.607377197147174	0.0910596251717026	1.83561063477881	1.53557301547677	2.19427299682453	2.55621697948767e-11	61.7226224525549	1.98080475612213	1.62023329361828	2.4216188479339	2.60899566972106e-11	1.38101049007811	0.936441238214241	2.03663603852254	0.103385896113003
FLG	pLoF	stomach	1430	565851	567281	-0.0954081722316404	0.111480563171264	0.909001829430714	0.730587655592545	1.13098588455923	0.392093000441869	0	0.888081255775867	0.680210242312804	1.15947727305428	0.38299677272713	0.953289584312912	0.651162671465272	1.3955975540099	0.805696947543965
IFIH1	pLoF	stomach	1430	565851	567281	0.236185846949417	0.187475053147209	1.26640964666746	0.876991038325791	1.82874547524922	0.207732329514216	0	1.33536784087295	0.879041548758814	2.02858132582645	0.17521277208263	1.05801919716286	0.489897240386832	2.284978418497	0.885844030585415
